sample_id,focal,minute,timestamp,individual,sex,age,height,nutcracking
2022-12-16_1128_MVI_8535_2,2022-12-16_1128_MVI_8535,2,2022-12-16 11:28:00,Cuscuz,male,adult,6,0
2022-12-16_1143_MVI_8539_2,2022-12-16_1143_MVI_8539,2,2022-12-16 11:43:00,Cuscuz,male,adult,10,0
2022-12-16_1207_MVI_8543_2,2022-12-16_1207_MVI_8543,2,2022-12-16 12:07:00,Cuscuz,male,adult,10,0
2022-12-16_1222_MVI_8546_2,2022-12-16_1222_MVI_8546,2,2022-12-16 12:22:00,Cuscuz,male,adult,5,0
2022-12-16_1239_MVI_8549_2,2022-12-16_1239_MVI_8549,2,2022-12-16 12:39:00,Cuscuz,male,adult,2,0
2022-12-16_1255_MVI_8553_2,2022-12-16_1255_MVI_8553,2,2022-12-16 12:55:00,Cuscuz,male,adult,0.5,1
2022-12-16_1312_MVI_8558_2,2022-12-16_1312_MVI_8558,2,2022-12-16 13:12:00,Cuscuz,male,adult,0.4,0
2022-12-16_1328_MVI_8561_2,2022-12-16_1328_MVI_8561,2,2022-12-16 13:28:00,Cuscuz,male,adult,0.5,0
2022-12-16_1344_MVI_8564_2,2022-12-16_1344_MVI_8564,2,2022-12-16 13:44:00,Cuscuz,male,adult,0.2,0
2022-12-16_1400_MVI_8567_2,2022-12-16_1400_MVI_8567,2,2022-12-16 14:00:00,Cuscuz,male,adult,8,0
2022-12-16_1417_MVI_8571_2,2022-12-16_1417_MVI_8571,2,2022-12-16 14:17:00,Cuscuz,male,adult,9,0
2022-12-17_0911_MVI_8886_2,2022-12-17_0911_MVI_8886,2,2022-12-17 09:11:00,Tapioca,female,adult,4,1
2022-12-17_0958_MVI_8893_2,2022-12-17_0958_MVI_8893,2,2022-12-17 09:58:00,Tapioca,female,adult,1.5,1
2022-12-17_1014_MVI_8898_2,2022-12-17_1014_MVI_8898,2,2022-12-17 10:14:00,Tapioca,female,adult,2,0
2022-12-17_1029_MVI_8902_2,2022-12-17_1029_MVI_8902,2,2022-12-17 10:29:00,Tapioca,female,adult,3,0
2022-12-17_1055_MVI_8906_2,2022-12-17_1055_MVI_8906,2,2022-12-17 10:55:00,Tapioca,female,adult,0.5,0
2022-12-17_1112_MVI_8910_2,2022-12-17_1112_MVI_8910,2,2022-12-17 11:12:00,Tapioca,female,adult,4,0
2022-12-17_1127_MVI_8916_2,2022-12-17_1127_MVI_8916,2,2022-12-17 11:27:00,Tapioca,female,adult,1.5,1
2022-12-17_1145_MVI_8921_2,2022-12-17_1145_MVI_8921,2,2022-12-17 11:45:00,Tapioca,female,adult,8,0
2022-12-17_1200_MVI_8924_2,2022-12-17_1200_MVI_8924,2,2022-12-17 12:00:00,Tapioca,female,adult,8,0
2022-12-17_1215_MVI_8927_2,2022-12-17_1215_MVI_8927,2,2022-12-17 12:15:00,Tapioca,female,adult,1,1
2022-12-17_1229_MVI_8933_2,2022-12-17_1229_MVI_8933,2,2022-12-17 12:29:00,Tapioca,female,adult,1.7,1
2022-12-17_1244_MVI_8936_2,2022-12-17_1244_MVI_8936,2,2022-12-17 12:44:00,Tapioca,female,adult,13,0
2022-12-17_1316_MVI_8941_2,2022-12-17_1316_MVI_8941,2,2022-12-17 13:16:00,Tapioca,female,adult,6,0
2022-12-17_1336_MVI_8948_2,2022-12-17_1336_MVI_8948,2,2022-12-17 13:36:00,Tapioca,female,adult,4,0
2022-12-17_1354_MVI_8954_2,2022-12-17_1354_MVI_8954,2,2022-12-17 13:54:00,Tapioca,female,adult,3,0
2022-12-18_0703_MVI_8971_2,2022-12-18_0703_MVI_8971,2,2022-12-18 07:03:00,Conceição,female,adult,2.5,1
2022-12-18_0718_MVI_8974_2,2022-12-18_0718_MVI_8974,2,2022-12-18 07:18:00,Conceição,female,adult,0.5,0
2022-12-18_0733_MVI_8977_2,2022-12-18_0733_MVI_8977,2,2022-12-18 07:33:00,Conceição,female,adult,2,0
2022-12-18_0752_MVI_8984_2,2022-12-18_0752_MVI_8984,2,2022-12-18 07:52:00,Conceição,female,adult,8,0
2022-12-18_0825_MVI_8988_2,2022-12-18_0825_MVI_8988,2,2022-12-18 08:25:00,Conceição,female,adult,10,0
2022-12-18_1000_MVI_8993_2,2022-12-18_1000_MVI_8993,2,2022-12-18 10:00:00,Conceição,female,adult,1,0
2022-12-18_1015_MVI_8997_2,2022-12-18_1015_MVI_8997,2,2022-12-18 10:15:00,Conceição,female,adult,1.5,1
2022-12-18_1031_MVI_0004_2,2022-12-18_1031_MVI_0004,2,2022-12-18 10:31:00,Conceição,female,adult,1,0
2022-12-18_1046_MVI_0011_2,2022-12-18_1046_MVI_0011,2,2022-12-18 10:46:00,Conceição,female,adult,8,0
2022-12-18_1101_MVI_0016_2,2022-12-18_1101_MVI_0016,2,2022-12-18 11:01:00,Conceição,female,adult,4,0
2022-12-18_1118_MVI_0018_2,2022-12-18_1118_MVI_0018,2,2022-12-18 11:18:00,Conceição,female,adult,3,1
2022-12-18_1148_MVI_0023_2,2022-12-18_1148_MVI_0023,2,2022-12-18 11:48:00,Conceição,female,adult,7,0
2022-12-18_1256_MVI_0028_2,2022-12-18_1256_MVI_0028,2,2022-12-18 12:56:00,Conceição,female,adult,1.5,0
2022-12-18_1311_MVI_0032_2,2022-12-18_1311_MVI_0032,2,2022-12-18 13:11:00,Conceição,female,adult,0.2,0
2022-12-18_1334_MVI_0036_2,2022-12-18_1334_MVI_0036,2,2022-12-18 13:34:00,Conceição,female,adult,1.5,0
2022-12-18_1350_MVI_0040_2,2022-12-18_1350_MVI_0040,2,2022-12-18 13:50:00,Conceição,female,adult,7,0
2022-12-18_1416_MVI_0045_2,2022-12-18_1416_MVI_0045,2,2022-12-18 14:16:00,Conceição,female,adult,5,0
2022-12-27_0851_MVI_0147_2,2022-12-27_0851_MVI_0147,2,2022-12-27 08:51:00,Baleia,female,adult,7,0
2022-12-27_0908_MVI_0150_2,2022-12-27_0908_MVI_0150,2,2022-12-27 09:08:00,Baleia,female,adult,10,0
2022-12-27_0924_MVI_0153_2,2022-12-27_0924_MVI_0153,2,2022-12-27 09:24:00,Baleia,female,adult,5.5,0
2022-12-27_1038_MVI_0159_2,2022-12-27_1038_MVI_0159,2,2022-12-27 10:38:00,Baleia,female,adult,4.5,0
2022-12-27_1158_MVI_0164_2,2022-12-27_1158_MVI_0164,2,2022-12-27 11:58:00,Baleia,female,adult,1,0
2022-12-27_1215_MVI_0167_2,2022-12-27_1215_MVI_0167,2,2022-12-27 12:15:00,Baleia,female,adult,3.5,0
2022-12-27_1233_MVI_0172_2,2022-12-27_1233_MVI_0172,2,2022-12-27 12:33:00,Baleia,female,adult,14,0
2022-12-27_1249_MVI_0176_2,2022-12-27_1249_MVI_0176,2,2022-12-27 12:49:00,Baleia,female,adult,6,0
2022-12-27_1331_MVI_0180_2,2022-12-27_1331_MVI_0180,2,2022-12-27 13:31:00,Baleia,female,adult,2,0
2022-12-27_1346_MVI_0183_2,2022-12-27_1346_MVI_0183,2,2022-12-27 13:46:00,Baleia,female,adult,7,0
2022-12-27_1402_MVI_0186_2,2022-12-27_1402_MVI_0186,2,2022-12-27 14:02:00,Baleia,female,adult,5,0
2022-12-27_1420_MVI_0190_2,2022-12-27_1420_MVI_0190,2,2022-12-27 14:20:00,Baleia,female,adult,4,0
2022-12-27_1513_MVI_0196_2,2022-12-27_1513_MVI_0196,2,2022-12-27 15:13:00,Baleia,female,adult,9,0
2022-12-27_1531_MVI_0199_2,2022-12-27_1531_MVI_0199,2,2022-12-27 15:31:00,Baleia,female,adult,3,0
2022-12-08_1115_MVI_8237_2,2022-12-08_1115_MVI_8237,2,2022-12-08 11:15:00,Mucunzá,male,subadult,0,1
2022-12-08_1130_MVI_8241_2,2022-12-08_1130_MVI_8241,2,2022-12-08 11:30:00,Mucunzá,male,subadult,0.3,0
2022-12-08_1146_MVI_8244_2,2022-12-08_1146_MVI_8244,2,2022-12-08 11:46:00,Mucunzá,male,subadult,2,0
2022-12-08_1202_MVI_8247_2,2022-12-08_1202_MVI_8247,2,2022-12-08 12:02:00,Mucunzá,male,subadult,0,0
2022-12-08_1241_MVI_8496_2,2022-12-08_1241_MVI_8496,2,2022-12-08 12:41:00,Mucunzá,male,subadult,0,0
2022-12-08_1256_MVI_8499_2,2022-12-08_1256_MVI_8499,2,2022-12-08 12:56:00,Mucunzá,male,subadult,0.3,1
2022-12-08_1317_MVI_8267_2,2022-12-08_1317_MVI_8267,2,2022-12-08 13:17:00,Mucunzá,male,subadult,6,0
2022-12-08_1340_MVI_8506_2,2022-12-08_1340_MVI_8506,2,2022-12-08 13:40:00,Mucunzá,male,subadult,5,0
2022-12-08_1219_MVI_8252_2,2022-12-08_1219_MVI_8252,2,2022-12-08 12:19:00,Mucunzá,male,subadult,1.5,0
2022-12-08_1355_MVI_8270_2,2022-12-08_1355_MVI_8270,2,2022-12-08 13:55:00,Mucunzá,male,subadult,1.5,0
2022-12-08_1432_MVI_8279_2,2022-12-08_1432_MVI_8279,2,2022-12-08 14:32:00,Mucunzá,male,subadult,4.5,0
2022-12-09_1222_MVI_8540_2,2022-12-09_1222_MVI_8540,2,2022-12-09 12:22:00,Canjica,male,subadult,0.3,0
2022-12-09_1241_MVI_8545_2,2022-12-09_1241_MVI_8545,2,2022-12-09 12:41:00,Canjica,male,subadult,0.2,0
2022-12-09_1257_MVI_8548_2,2022-12-09_1257_MVI_8548,2,2022-12-09 12:57:00,Canjica,male,subadult,4,0
2022-12-09_1313_MVI_8552_2,2022-12-09_1313_MVI_8552,2,2022-12-09 13:13:00,Canjica,male,subadult,0.5,0
2022-12-09_1328_MVI_8554_2,2022-12-09_1328_MVI_8554,2,2022-12-09 13:28:00,Canjica,male,subadult,4,0
2022-12-09_1354_MVI_8558_2,2022-12-09_1354_MVI_8558,2,2022-12-09 13:54:00,Canjica,male,subadult,5,0
2022-12-09_1413_MVI_8562_2,2022-12-09_1413_MVI_8562,2,2022-12-09 14:13:00,Canjica,male,subadult,1.8,0
2022-12-09_1428_MVI_8564_2,2022-12-09_1428_MVI_8564,2,2022-12-09 14:28:00,Canjica,male,subadult,1.5,0
2022-12-09_1443_MVI_8566_2,2022-12-09_1443_MVI_8566,2,2022-12-09 14:43:00,Canjica,male,subadult,4,0
2022-12-09_1458_MVI_8568_2,2022-12-09_1458_MVI_8568,2,2022-12-09 14:58:00,Canjica,male,subadult,5,0
2022-12-09_1514_MVI_8570_2,2022-12-09_1514_MVI_8570,2,2022-12-09 15:14:00,Canjica,male,subadult,2,0
2022-12-09_1530_MVI_8573_2,2022-12-09_1530_MVI_8573,2,2022-12-09 15:30:00,Canjica,male,subadult,6,0
2022-09-15_0706_MVI_6108_2,2022-09-15_0706_MVI_6108,2,2022-09-15 07:06:00,Fabiano,male,adult,6,0
2022-09-15_0722_MVI_6111_2,2022-09-15_0722_MVI_6111,2,2022-09-15 07:22:00,Fabiano,male,adult,10,0
2022-09-15_0856_MVI_6128_2,2022-09-15_0856_MVI_6128,2,2022-09-15 08:56:00,Fabiano,male,adult,12,0
2022-09-15_0915_MVI_6131_2,2022-09-15_0915_MVI_6131,2,2022-09-15 09:15:00,Fabiano,male,adult,1.6,0
2022-09-15_0933_MVI_6137_2,2022-09-15_0933_MVI_6137,2,2022-09-15 09:33:00,Fabiano,male,adult,6,1
2022-09-15_1021_MVI_6149_2,2022-09-15_1021_MVI_6149,2,2022-09-15 10:21:00,Fabiano,male,adult,10,0
2022-09-15_1038_MVI_6158_2,2022-09-15_1038_MVI_6158,2,2022-09-15 10:38:00,Fabiano,male,adult,8,0
2022-09-15_1233_MVI_6184_2,2022-09-15_1233_MVI_6184,2,2022-09-15 12:33:00,Fabiano,male,adult,9,0
2022-09-15_1252_MVI_6191_2,2022-09-15_1252_MVI_6191,2,2022-09-15 12:52:00,Fabiano,male,adult,0,1
2022-09-15_1311_MVI_6196_2,2022-09-15_1311_MVI_6196,2,2022-09-15 13:11:00,Fabiano,male,adult,12,0
2022-09-15_1344_MVI_6203_2,2022-09-15_1344_MVI_6203,2,2022-09-15 13:44:00,Fabiano,male,adult,0,0
2022-09-16_0803_MVI_5553_2,2022-09-16_0803_MVI_5553,2,2022-09-16 08:03:00,Mucunzá,male,subadult,5,0
2022-09-16_0819_MVI_5556_2,2022-09-16_0819_MVI_5556,2,2022-09-16 08:19:00,Mucunzá,male,subadult,6,0
2022-09-16_0834_MVI_5559_2,2022-09-16_0834_MVI_5559,2,2022-09-16 08:34:00,Mucunzá,male,subadult,7,1
2022-09-16_0850_MVI_5564_2,2022-09-16_0850_MVI_5564,2,2022-09-16 08:50:00,Mucunzá,male,subadult,0,1
2022-09-16_0904_MVI_5567_2,2022-09-16_0904_MVI_5567,2,2022-09-16 09:04:00,Mucunzá,male,subadult,3.5,1
2022-09-16_0928_MVI_5571_2,2022-09-16_0928_MVI_5571,2,2022-09-16 09:28:00,Mucunzá,male,subadult,0,1
2022-09-16_0942_MVI_5576_2,2022-09-16_0942_MVI_5576,2,2022-09-16 09:42:00,Mucunzá,male,subadult,2,0
2022-09-16_0959_MVI_5579_2,2022-09-16_0959_MVI_5579,2,2022-09-16 09:59:00,Mucunzá,male,subadult,10,1
2022-09-16_1020_MVI_5583_2,2022-09-16_1020_MVI_5583,2,2022-09-16 10:20:00,Mucunzá,male,subadult,8,0
2022-09-16_1036_MVI_5588_2,2022-09-16_1036_MVI_5588,2,2022-09-16 10:36:00,Mucunzá,male,subadult,6,0
2022-09-16_1051_MVI_5592_2,2022-09-16_1051_MVI_5592,2,2022-09-16 10:51:00,Mucunzá,male,subadult,8,0
2022-09-16_1113_MVI_5597_2,2022-09-16_1113_MVI_5597,2,2022-09-16 11:13:00,Mucunzá,male,subadult,4,1
2022-09-16_1156_MVI_5602_2,2022-09-16_1156_MVI_5602,2,2022-09-16 11:56:00,Mucunzá,male,subadult,2,0
2022-09-16_1225_MVI_5605_2,2022-09-16_1225_MVI_5605,2,2022-09-16 12:25:00,Mucunzá,male,subadult,0,1
2023-01-03_0834_MVI_0212_2,2023-01-03_0834_MVI_0212,2,2023-01-03 08:34:00,Cuscuz,male,adult,7,0
2023-01-03_0852_MVI_0218_2,2023-01-03_0852_MVI_0218,2,2023-01-03 08:52:00,Cuscuz,male,adult,3,0
2023-01-03_0939_MVI_0232_2,2023-01-03_0939_MVI_0232,2,2023-01-03 09:39:00,Cuscuz,male,adult,0,0
2023-01-03_1007_MVI_0235_2,2023-01-03_1007_MVI_0235,2,2023-01-03 10:07:00,Cuscuz,male,adult,7,0
2023-01-03_1024_MVI_0238_2,2023-01-03_1024_MVI_0238,2,2023-01-03 10:24:00,Cuscuz,male,adult,11,0
2023-01-03_1106_MVI_0247_2,2023-01-03_1106_MVI_0247,2,2023-01-03 11:06:00,Cuscuz,male,adult,0,1
2023-01-03_1123_MVI_0251_2,2023-01-03_1123_MVI_0251,2,2023-01-03 11:23:00,Cuscuz,male,adult,8,0
2023-01-03_1139_MVI_0255_2,2023-01-03_1139_MVI_0255,2,2023-01-03 11:39:00,Cuscuz,male,adult,7,0
2023-01-03_1157_MVI_0258_2,2023-01-03_1157_MVI_0258,2,2023-01-03 11:57:00,Cuscuz,male,adult,14,0
2023-01-03_1230_MVI_0263_2,2023-01-03_1230_MVI_0263,2,2023-01-03 12:30:00,Cuscuz,male,adult,0,0
2023-01-03_1249_MVI_0269_2,2023-01-03_1249_MVI_0269,2,2023-01-03 12:49:00,Cuscuz,male,adult,2,0
2023-01-03_1308_MVI_0275_2,2023-01-03_1308_MVI_0275,2,2023-01-03 13:08:00,Cuscuz,male,adult,5,0
2023-01-04_0817_MVI_0287_2,2023-01-04_0817_MVI_0287,2,2023-01-04 08:17:00,Cajuína,female,adult,6,0
2023-01-04_0833_MVI_0291_2,2023-01-04_0833_MVI_0291,2,2023-01-04 08:33:00,Cajuína,female,adult,14,0
2023-01-04_0850_MVI_0295_2,2023-01-04_0850_MVI_0295,2,2023-01-04 08:50:00,Cajuína,female,adult,6,0
2023-01-04_0908_MVI_0299_2,2023-01-04_0908_MVI_0299,2,2023-01-04 09:08:00,Cajuína,female,adult,0,0
2023-01-04_1158_MVI_0318_2,2023-01-04_1158_MVI_0318,2,2023-01-04 11:58:00,Cajuína,female,adult,4,0
2023-01-04_1226_MVI_0323_2,2023-01-04_1226_MVI_0323,2,2023-01-04 12:26:00,Cajuína,female,adult,7,0
2023-01-04_1242_MVI_0327_2,2023-01-04_1242_MVI_0327,2,2023-01-04 12:42:00,Cajuína,female,adult,7,0
2023-01-04_1304_MVI_0331_2,2023-01-04_1304_MVI_0331,2,2023-01-04 13:04:00,Cajuína,female,adult,15,0
2023-01-04_1336_MVI_0337_2,2023-01-04_1336_MVI_0337,2,2023-01-04 13:36:00,Cajuína,female,adult,0,0
2023-01-05_0803_MVI_8603_2,2023-01-05_0803_MVI_8603,2,2023-01-05 08:03:00,Mucunzá,male,subadult,4,0
2023-01-05_0819_MVI_8607_2,2023-01-05_0819_MVI_8607,2,2023-01-05 08:19:00,Mucunzá,male,subadult,0,0
2023-01-05_0836_MVI_8611_2,2023-01-05_0836_MVI_8611,2,2023-01-05 08:36:00,Mucunzá,male,subadult,0,0
2023-01-05_1040_MVI_8617_2,2023-01-05_1040_MVI_8617,2,2023-01-05 10:40:00,Mucunzá,male,subadult,7,0
2023-01-05_1057_MVI_8622_2,2023-01-05_1057_MVI_8622,2,2023-01-05 10:57:00,Mucunzá,male,subadult,4,0
2023-01-05_1115_MVI_8626_2,2023-01-05_1115_MVI_8626,2,2023-01-05 11:15:00,Mucunzá,male,subadult,7,0
2023-01-05_1134_MVI_8630_2,2023-01-05_1134_MVI_8630,2,2023-01-05 11:34:00,Mucunzá,male,subadult,3,0
2023-01-05_1150_MVI_8634_2,2023-01-05_1150_MVI_8634,2,2023-01-05 11:50:00,Mucunzá,male,subadult,10,0
2023-01-05_1207_MVI_8638_2,2023-01-05_1207_MVI_8638,2,2023-01-05 12:07:00,Mucunzá,male,subadult,8,0
2023-01-05_1225_MVI_8642_2,2023-01-05_1225_MVI_8642,2,2023-01-05 12:25:00,Mucunzá,male,subadult,4,0
2023-01-05_1241_MVI_8646_2,2023-01-05_1241_MVI_8646,2,2023-01-05 12:41:00,Mucunzá,male,subadult,3,0
2023-01-05_1259_MVI_8652_2,2023-01-05_1259_MVI_8652,2,2023-01-05 12:59:00,Mucunzá,male,subadult,1.7,1
2023-01-05_1334_MVI_8657_2,2023-01-05_1334_MVI_8657,2,2023-01-05 13:34:00,Mucunzá,male,subadult,8.5,0
2023-01-05_1407_MVI_8663_2,2023-01-05_1407_MVI_8663,2,2023-01-05 14:07:00,Mucunzá,male,subadult,5,1
2023-01-05_1424_MVI_8668_2,2023-01-05_1424_MVI_8668,2,2023-01-05 14:24:00,Mucunzá,male,subadult,0,0
2023-01-05_1440_MVI_8672_2,2023-01-05_1440_MVI_8672,2,2023-01-05 14:40:00,Mucunzá,male,subadult,0,0
2023-01-05_1513_MVI_8677_2,2023-01-05_1513_MVI_8677,2,2023-01-05 15:13:00,Mucunzá,male,subadult,4,0
2023-01-05_1531_MVI_8681_2,2023-01-05_1531_MVI_8681,2,2023-01-05 15:31:00,Mucunzá,male,subadult,0.1,0
2023-01-05_1548_MVI_8685_2,2023-01-05_1548_MVI_8685,2,2023-01-05 15:48:00,Mucunzá,male,subadult,7,0
2023-01-05_1614_MVI_8690_2,2023-01-05_1614_MVI_8690,2,2023-01-05 16:14:00,Mucunzá,male,subadult,7,0
2023-01-05_1631_MVI_8694_2,2023-01-05_1631_MVI_8694,2,2023-01-05 16:31:00,Mucunzá,male,subadult,8,0
2023-01-05_1650_MVI_8698_2,2023-01-05_1650_MVI_8698,2,2023-01-05 16:50:00,Mucunzá,male,subadult,12,0
2023-01-06_0733_MVI_8703_2,2023-01-06_0733_MVI_8703,2,2023-01-06 07:33:00,Chicó,male,adult,5.5,0
2023-01-06_0751_MVI_8706_2,2023-01-06_0751_MVI_8706,2,2023-01-06 07:51:00,Chicó,male,adult,3,0
2023-01-06_0856_MVI_8712_2,2023-01-06_0856_MVI_8712,2,2023-01-06 08:56:00,Chicó,male,adult,6.8,0
2023-01-06_1011_MVI_8723_2,2023-01-06_1011_MVI_8723,2,2023-01-06 10:11:00,Chicó,male,adult,0,0
2023-01-06_1046_MVI_8732_2,2023-01-06_1046_MVI_8732,2,2023-01-06 10:46:00,Chicó,male,adult,1.5,0
2023-01-06_1113_MVI_8741_2,2023-01-06_1113_MVI_8741,2,2023-01-06 11:13:00,Chicó,male,adult,3,0
2023-01-06_1144_MVI_8749_2,2023-01-06_1144_MVI_8749,2,2023-01-06 11:44:00,Chicó,male,adult,0.3,0
2023-01-06_1216_MVI_8760_2,2023-01-06_1216_MVI_8760,2,2023-01-06 12:16:00,Chicó,male,adult,6,0
2023-01-06_1232_MVI_8765_2,2023-01-06_1232_MVI_8765,2,2023-01-06 12:32:00,Chicó,male,adult,3.5,0
2023-01-06_1249_MVI_8771_2,2023-01-06_1249_MVI_8771,2,2023-01-06 12:49:00,Chicó,male,adult,0.5,0
2023-01-06_1305_MVI_8774_2,2023-01-06_1305_MVI_8774,2,2023-01-06 13:05:00,Chicó,male,adult,2,1
2023-01-06_1319_MVI_8779_2,2023-01-06_1319_MVI_8779,2,2023-01-06 13:19:00,Chicó,male,adult,0,1
2023-01-06_1338_MVI_8786_2,2023-01-06_1338_MVI_8786,2,2023-01-06 13:38:00,Chicó,male,adult,0.1,1
2023-01-06_1357_MVI_8789_2,2023-01-06_1357_MVI_8789,2,2023-01-06 13:57:00,Chicó,male,adult,2,0
2023-01-06_1422_MVI_8794_2,2023-01-06_1422_MVI_8794,2,2023-01-06 14:22:00,Chicó,male,adult,1.5,0
2023-01-06_1440_MVI_8797_2,2023-01-06_1440_MVI_8797,2,2023-01-06 14:40:00,Chicó,male,adult,0.4,0
2023-01-06_1459_MVI_8807_2,2023-01-06_1459_MVI_8807,2,2023-01-06 14:59:00,Chicó,male,adult,0.1,0
2023-01-06_1520_MVI_8814_2,2023-01-06_1520_MVI_8814,2,2023-01-06 15:20:00,Chicó,male,adult,0.2,0
2023-01-08_0729_MVI_0360_2,2023-01-08_0729_MVI_0360,2,2023-01-08 07:29:00,Baleia,female,adult,2,0
2023-01-08_1013_MVI_0365_2,2023-01-08_1013_MVI_0365,2,2023-01-08 10:13:00,Baleia,female,adult,4,0
2023-01-08_1032_MVI_0371_2,2023-01-08_1032_MVI_0371,2,2023-01-08 10:32:00,Baleia,female,adult,12,0
2023-01-08_1052_MVI_0376_2,2023-01-08_1052_MVI_0376,2,2023-01-08 10:52:00,Baleia,female,adult,8,0
2023-01-08_1108_MVI_0379_2,2023-01-08_1108_MVI_0379,2,2023-01-08 11:08:00,Baleia,female,adult,10,0
2023-01-08_1125_MVI_0383_2,2023-01-08_1125_MVI_0383,2,2023-01-08 11:25:00,Baleia,female,adult,8.5,0
2023-01-08_1141_MVI_0388_2,2023-01-08_1141_MVI_0388,2,2023-01-08 11:41:00,Baleia,female,adult,0.4,0
2023-01-08_1158_MVI_0392_2,2023-01-08_1158_MVI_0392,2,2023-01-08 11:58:00,Baleia,female,adult,0.2,0
2023-01-08_1234_MVI_0397_2,2023-01-08_1234_MVI_0397,2,2023-01-08 12:34:00,Baleia,female,adult,4,0
2023-01-08_1251_MVI_0401_2,2023-01-08_1251_MVI_0401,2,2023-01-08 12:51:00,Baleia,female,adult,8,0
2023-01-08_1319_MVI_0406_2,2023-01-08_1319_MVI_0406,2,2023-01-08 13:19:00,Baleia,female,adult,7,0
2023-01-08_1336_MVI_0410_2,2023-01-08_1336_MVI_0410,2,2023-01-08 13:36:00,Baleia,female,adult,1,0
2023-01-08_1352_MVI_0414_2,2023-01-08_1352_MVI_0414,2,2023-01-08 13:52:00,Baleia,female,adult,0,0
2023-01-08_1409_MVI_0418_2,2023-01-08_1409_MVI_0418,2,2023-01-08 14:09:00,Baleia,female,adult,4.5,0
2023-01-08_1426_MVI_0422_2,2023-01-08_1426_MVI_0422,2,2023-01-08 14:26:00,Baleia,female,adult,6,0
2023-01-08_1445_MVI_0426_2,2023-01-08_1445_MVI_0426,2,2023-01-08 14:45:00,Baleia,female,adult,1.5,0
2023-01-08_1501_MVI_0430_2,2023-01-08_1501_MVI_0430,2,2023-01-08 15:01:00,Baleia,female,adult,5,0
2023-01-08_1522_MVI_0437_2,2023-01-08_1522_MVI_0437,2,2023-01-08 15:22:00,Baleia,female,adult,3,0
2023-01-08_1542_MVI_0441_2,2023-01-08_1542_MVI_0441,2,2023-01-08 15:42:00,Baleia,female,adult,2.5,0
2023-01-09_0653_MVI_8833_2,2023-01-09_0653_MVI_8833,2,2023-01-09 06:53:00,João Grilo,male,subadult,0,0
2023-01-09_0925_MVI_8839_2,2023-01-09_0925_MVI_8839,2,2023-01-09 09:25:00,João Grilo,male,subadult,7,0
2023-01-09_0954_MVI_8844_2,2023-01-09_0954_MVI_8844,2,2023-01-09 09:54:00,João Grilo,male,subadult,2,1
2023-01-09_1013_MVI_8848_2,2023-01-09_1013_MVI_8848,2,2023-01-09 10:13:00,João Grilo,male,subadult,6,0
2023-01-09_1028_MVI_8851_2,2023-01-09_1028_MVI_8851,2,2023-01-09 10:28:00,João Grilo,male,subadult,3,0
2023-01-09_1043_MVI_8854_2,2023-01-09_1043_MVI_8854,2,2023-01-09 10:43:00,João Grilo,male,subadult,5,0
2023-01-09_1057_MVI_8857_2,2023-01-09_1057_MVI_8857,2,2023-01-09 10:57:00,João Grilo,male,subadult,2,0
2023-01-09_1112_MVI_8862_2,2023-01-09_1112_MVI_8862,2,2023-01-09 11:12:00,João Grilo,male,subadult,0,1
2023-01-09_1127_MVI_8865_2,2023-01-09_1127_MVI_8865,2,2023-01-09 11:27:00,João Grilo,male,subadult,0.5,1
2023-01-09_1142_MVI_8870_2,2023-01-09_1142_MVI_8870,2,2023-01-09 11:42:00,João Grilo,male,subadult,0.2,0
2023-01-09_1230_MVI_8874_2,2023-01-09_1230_MVI_8874,2,2023-01-09 12:30:00,João Grilo,male,subadult,0,0
2023-01-09_1301_MVI_8882_2,2023-01-09_1301_MVI_8882,2,2023-01-09 13:01:00,João Grilo,male,subadult,4,0
2023-01-09_1316_MVI_8886_2,2023-01-09_1316_MVI_8886,2,2023-01-09 13:16:00,João Grilo,male,subadult,6,0
2023-01-09_1331_MVI_8889_2,2023-01-09_1331_MVI_8889,2,2023-01-09 13:31:00,João Grilo,male,subadult,5,1
2023-01-09_1410_MVI_8896_2,2023-01-09_1410_MVI_8896,2,2023-01-09 14:10:00,João Grilo,male,subadult,6,0
2023-01-09_1425_MVI_8901_2,2023-01-09_1425_MVI_8901,2,2023-01-09 14:25:00,João Grilo,male,subadult,1,0
2023-01-09_1441_MVI_8911_2,2023-01-09_1441_MVI_8911,2,2023-01-09 14:41:00,João Grilo,male,subadult,2,1
2023-01-09_1456_MVI_8917_2,2023-01-09_1456_MVI_8917,2,2023-01-09 14:56:00,João Grilo,male,subadult,2,1
2023-01-09_1511_MVI_8922_2,2023-01-09_1511_MVI_8922,2,2023-01-09 15:11:00,João Grilo,male,subadult,0.2,0
2023-01-09_1527_MVI_8929_2,2023-01-09_1527_MVI_8929,2,2023-01-09 15:27:00,João Grilo,male,subadult,1,0
2023-01-09_1542_MVI_8932_2,2023-01-09_1542_MVI_8932,2,2023-01-09 15:42:00,João Grilo,male,subadult,1,0
2023-01-09_1559_MVI_8939_2,2023-01-09_1559_MVI_8939,2,2023-01-09 15:59:00,João Grilo,male,subadult,1.8,0
2023-01-09_1614_MVI_8943_2,2023-01-09_1614_MVI_8943,2,2023-01-09 16:14:00,João Grilo,male,subadult,5,0
