focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking
2023-02-14_1353_MVI_0252,2023-02-14 13:53:00,Chicó,male,adult,-40.89878,-3.82608,0,0
2023-02-15_0919_MVI_0256,2023-02-15 09:19:00,Tapioca,female,adult,-40.89249,-3.82596,0,0
2023-02-15_0936_MVI_0260,2023-02-15 09:36:00,Tapioca,female,adult,-40.89228,-3.82526,0,0
2023-02-15_0953_MVI_0263,2023-02-15 09:53:00,Tapioca,female,adult,-40.89216,-3.82553,0,0
2023-02-15_1119_MVI_0271,2023-02-15 11:19:00,Tapioca,female,adult,-40.89576,-3.82700,0,1
2023-02-15_1214_MVI_0275,2023-02-15 12:14:00,Tapioca,female,adult,-40.89802,-3.82732,0,0
2023-02-15_1231_MVI_0278,2023-02-15 12:31:00,Tapioca,female,adult,-40.89814,-3.82704,0,0
2023-02-15_1301_MVI_0283,2023-02-15 13:01:00,Tapioca,female,adult,-40.89814,-3.82691,0,0
2023-02-15_1320_MVI_0286,2023-02-15 13:20:00,Tapioca,female,adult,-40.89828,-3.82673,0,0
2023-02-15_1336_MVI_0290,2023-02-15 13:36:00,Tapioca,female,adult,-40.89834,-3.82675,0,0
2023-06-07_0713_MVI_4212,2023-06-07 07:13:00,Xote,female,adult,-40.89516,-3.82621,0,0
2023-06-07_0800_MVI_4217,2023-06-07 08:00:00,Xote,female,adult,-40.89339,-3.82571,0,0
2023-06-07_0818_MVI_4221,2023-06-07 08:18:00,Xote,female,adult,-40.89271,-3.82636,0,0
2023-06-07_0835_MVI_4227,2023-06-07 08:35:00,Xote,female,adult,-40.89267,-3.82632,0,0
2023-06-07_0852_MVI_4230,2023-06-07 08:52:00,Xote,female,adult,-40.89259,-3.82611,0,1
2023-06-07_0908_MVI_4237,2023-06-07 09:08:00,Xote,female,adult,-40.89262,-3.82641,0,1
2023-06-07_0924_MVI_4242,2023-06-07 09:24:00,Xote,female,adult,-40.89246,-3.82593,0,0
2023-06-07_0940_MVI_4245,2023-06-07 09:40:00,Xote,female,adult,-40.89223,-3.82530,0,0
2023-06-07_0946_MVI_4247,2023-06-07 09:46:00,Xote,female,adult,-40.89243,-3.82509,0,0
2023-06-07_0952_MVI_4249,2023-06-07 09:52:00,Xote,female,adult,-40.89263,-3.82511,0,0
2023-06-07_1021_MVI_4253,2023-06-07 10:21:00,Xote,female,adult,-40.89294,-3.82662,0,0
2023-06-07_1025_MVI_4255,2023-06-07 10:25:00,Xote,female,adult,-40.89205,-3.82659,0,0
2023-06-07_1038_MVI_4257,2023-06-07 10:38:00,Xote,female,adult,-40.89204,-3.82554,0,1
2023-06-07_1055_MVI_4259,2023-06-07 10:55:00,Xote,female,adult,-40.89210,-3.82526,0,0
2023-04-17_0939_MVI_2335,2023-04-17 09:39:00,Cuscuz,male,adult,-40.89534,-3.82653,0,1
2023-04-17_0959_MVI_2344,2023-04-17 09:59:00,Cuscuz,male,adult,-40.89547,-3.82697,0,1
2023-04-17_1015_MVI_2349,2023-04-17 10:15:00,Cuscuz,male,adult,-40.89556,-3.82720,0,0
2023-04-17_1114_MVI_2354,2023-04-17 11:14:00,Cuscuz,male,adult,-40.89671,-3.82741,0,0
2023-04-17_1206_MVI_2361,2023-04-17 12:06:00,Cuscuz,male,adult,-40.89804,-3.82745,0,0
2023-02-16_1100_MVI_0308,2023-02-16 11:00:00,Maria Moura,female,adult,-40.89795,-3.82740,0,0
2023-02-16_1124_MVI_0314,2023-02-16 11:24:00,Maria Moura,female,adult,-40.89835,-3.82702,0,0
2023-02-16_1142_MVI_0317,2023-02-16 11:42:00,Maria Moura,female,adult,-40.89826,-3.82696,0,0
2023-02-16_1159_MVI_0322,2023-02-16 11:59:00,Maria Moura,female,adult,-40.89869,-3.82723,0,0
2023-02-16_1220_MVI_0326,2023-02-16 12:20:00,Maria Moura,female,adult,-40.89845,-3.82728,0,0
2023-02-17_1031_MVI_0331,2023-02-17 10:31:00,Cajuína,female,adult,-40.89819,-3.82727,0,0
2023-02-17_1048_MVI_0335,2023-02-17 10:48:00,Cajuína,female,adult,-40.89827,-3.82715,0,0
2023-02-17_1104_MVI_0338,2023-02-17 11:04:00,Cajuína,female,adult,-40.89778,-3.82729,0,0
2023-02-17_1120_MVI_0341,2023-02-17 11:20:00,Cajuína,female,adult,-40.89791,-3.82707,0,0
2023-02-17_1137_MVI_0346,2023-02-17 11:37:00,Cajuína,female,adult,-40.89752,-3.82676,0,0
2023-02-17_1154_MVI_0349,2023-02-17 11:54:00,Cajuína,female,adult,-40.89753,-3.82658,0,0
2023-02-17_1220_MVI_0356,2023-02-17 12:20:00,Cajuína,female,adult,-40.89821,-3.82668,0,0
2023-02-17_1246_MVI_0362,2023-02-17 12:46:00,Cajuína,female,adult,-40.89857,-3.82621,0,0
2023-02-17_1303_MVI_0365,2023-02-17 13:03:00,Cajuína,female,adult,-40.89883,-3.82617,0,0
2023-02-17_1330_MVI_0369,2023-02-17 13:30:00,Cajuína,female,adult,-40.89905,-3.82622,0,0
2023-02-17_1421_MVI_0373,2023-02-17 14:21:00,Cajuína,female,adult,-40.89978,-3.82642,0,0
2023-02-17_1440_MVI_0377,2023-02-17 14:40:00,Cajuína,female,adult,-40.89979,-3.82625,0,0
2023-04-18_1014_00143,2023-04-18 10:14:00,Maria Bonita,female,adult,-40.89275,-3.82631,0,0
2023-04-18_1039_MVI_2374P4,2023-04-18 10:39:00,Maria Bonita,female,adult,-40.89268,-3.82612,0,0
2023-04-18_1055_MVI_2378P4,2023-04-18 10:55:00,Maria Bonita,female,adult,-40.89245,-3.82619,0,1
2023-04-18_1109_MVI_2382P4,2023-04-18 11:09:00,Maria Bonita,female,adult,-40.89227,-3.82632,0,0
2023-04-18_1124_MVI_2386P4,2023-04-18 11:24:00,Maria Bonita,female,adult,-40.89190,-3.82691,0,0
2023-04-18_1154_MVI_2392P4,2023-04-18 11:54:00,Maria Bonita,female,adult,-40.89209,-3.82659,0,0
2023-04-18_1209_MVI_2395P4,2023-04-18 12:09:00,Maria Bonita,female,adult,-40.89238,-3.82674,0,1
2023-04-18_1224_MVI_2401P4,2023-04-18 12:24:00,Maria Bonita,female,adult,-40.89266,-3.82660,0,1
2023-04-18_1257_MVI_2410P4,2023-04-18 12:57:00,Maria Bonita,female,adult,-40.89304,-3.82690,0,1
2023-04-22_0706_00148,2023-04-22 07:06:00,Maria Moura,female,adult,-40.89586,-3.82610,0,0
2023-06-07_1129_MVI_4265,2023-06-07 11:29:00,Xote,female,adult,-40.89282,-3.82510,0,0
2023-06-07_1146_MVI_4270,2023-06-07 11:46:00,Xote,female,adult,-40.89297,-3.82528,0,0
2023-06-07_1215_MVI_4274,2023-06-07 12:15:00,Xote,female,adult,-40.89280,-3.82634,0,1
2023-06-07_1233_MVI_4277,2023-06-07 12:33:00,Xote,female,adult,-40.89286,-3.82656,0,1
2023-06-07_1254_MVI_4279,2023-06-07 12:54:00,Xote,female,adult,-40.89309,-3.82661,0,0
2023-06-07_1318_MVI_4284,2023-06-07 13:18:00,Xote,female,adult,-40.89384,-3.82714,0,0
2023-06-07_1338_MVI_4287,2023-06-07 13:38:00,Xote,female,adult,-40.89439,-3.82740,0,0
2023-06-07_1358_MVI_4291,2023-06-07 13:58:00,Xote,female,adult,-40.89491,-3.82713,0,0
2023-06-07_1513_MVI_4303,2023-06-07 15:13:00,Xote,female,adult,-40.89750,-3.82665,0,0
2023-06-07_1541_MVI_4312,2023-06-07 15:41:00,Xote,female,adult,-40.89840,-3.82708,0,0
2023-06-09_0906_MVI_4319,2023-06-09 09:06:00,Baleia,female,adult,-40.89281,-3.82628,0,1
2023-06-09_0922_MVI_4327,2023-06-09 09:22:00,Baleia,female,adult,-40.89271,-3.82635,0,0
2023-06-09_0937_MVI_4332,2023-06-09 09:37:00,Xote,female,adult,-40.89233,-3.82621,0,0
2023-06-09_0953_MVI_4336,2023-06-09 09:53:00,Baleia,female,adult,-40.89275,-3.82641,0,1
2023-06-09_1008_MVI_4343,2023-06-09 10:08:00,Baleia,female,adult,-40.89261,-3.82657,0,0
2023-06-09_1028_MVI_4350,2023-06-09 10:28:00,Baleia,female,adult,-40.89269,-3.82667,0,0
2023-06-09_1043_MVI_4354,2023-06-09 10:43:00,Baleia,female,adult,-40.89248,-3.82670,0,0
2023-06-09_1108_MVI_4358,2023-06-09 11:08:00,Baleia,female,adult,-40.89203,-3.82693,0,1
2023-02-18_1042_MVI_0384,2023-02-18 10:42:00,Cuscuz,male,adult,-40.89800,-3.82674,0,0
2023-02-18_1100_MVI_0387,2023-02-18 11:00:00,Cuscuz,male,adult,-40.89775,-3.82704,0,0
2023-02-18_1116_MVI_0390,2023-02-18 11:16:00,Cuscuz,male,adult,-40.89721,-3.82740,0,0
2023-02-18_1132_MVI_0393,2023-02-18 11:32:00,Cuscuz,male,adult,-40.89750,-3.82665,0,0
2023-02-18_1226_MVI_0397,2023-02-18 12:26:00,Cuscuz,male,adult,-40.89632,-3.82602,0,0
2023-02-18_1242_MVI_0400,2023-02-18 12:42:00,Cuscuz,male,adult,-40.89639,-3.82601,0,0
2023-02-18_1432_MVI_0408,2023-02-18 14:32:00,Cuscuz,male,adult,-40.89893,-3.82637,0,0
2023-02-18_1448_MVI_0411,2023-02-18 14:48:00,Cuscuz,male,adult,-40.89943,-3.82623,0,0
2023-02-18_1516_MVI_0417,2023-02-18 15:16:00,Cuscuz,male,adult,-40.90090,-3.82575,0,0
2023-02-18_1533_MVI_0420,2023-02-18 15:33:00,Cuscuz,male,adult,-40.90094,-3.82578,0,0
2023-02-18_1549_MVI_0423,2023-02-18 15:49:00,Cuscuz,male,adult,-40.90091,-3.82581,0,0
2023-04-22_0722_00151,2023-04-22 07:22:00,Maria Moura,female,adult,-40.89579,-3.82595,0,0
2023-04-22_0737_00157,2023-04-22 07:37:00,Maria Moura,female,adult,-40.89534,-3.82572,0,0
2023-04-22_0827_00161,2023-04-22 08:27:00,Maria Moura,female,adult,-40.89380,-3.82647,0,1
2023-06-09_1124_MVI_4365,2023-06-09 11:24:00,Baleia,female,adult,-40.89167,-3.82709,0,0
2023-04-22_0843_00164,2023-04-22 08:43:00,Maria Moura,female,adult,-40.89380,-3.82686,0,1
2023-02-19_1222_MVI_0429,2023-02-19 12:22:00,Maria Moura,female,adult,-40.89567,-3.82718,0,1
2023-02-19_1244_MVI_0434,2023-02-19 12:44:00,Maria Moura,female,adult,-40.89608,-3.82719,0,1
2023-02-19_1310_MVI_0438,2023-02-19 13:10:00,Maria Moura,female,adult,-40.89824,-3.82713,0,0
2023-02-19_1328_MVI_0446,2023-02-19 13:28:00,Maria Moura,female,adult,-40.89833,-3.82697,0,0
2023-02-19_1434_MVI_0450,2023-02-19 14:34:00,Maria Moura,female,adult,-40.89977,-3.82625,0,0
2023-02-19_1454_MVI_0453,2023-02-19 14:54:00,Maria Moura,female,adult,-40.89977,-3.82616,0,0
2023-02-19_1509_MVI_0456,2023-02-19 15:09:00,Maria Moura,female,adult,-40.89994,-3.82611,0,0
2023-02-19_1524_MVI_0459,2023-02-19 15:24:00,Maria Moura,female,adult,-40.90024,-3.82597,0,0
2023-02-21_0911_MVI_0563,2023-02-21 09:11:00,Canjica,male,subadult,-40.89508,-3.82670,0,0
2023-03-07_0708_MVI_1224,2023-03-07 07:08:00,Mucunzá,male,subadult,-40.89261,-3.82531,0,0
2023-03-07_0708_MVI_1224,2023-03-07 07:08:00,Mucunzá,male,subadult,-40.89261,-3.82531,0,0
2023-03-07_0723_MVI_1227,2023-03-07 07:23:00,Mucunzá,male,subadult,-40.89262,-3.82519,0,0
2023-04-22_0900_00168,2023-04-22 09:00:00,Maria Moura,female,adult,-40.89380,-3.82679,0,1
2023-03-07_0745_MVI_1234,2023-03-07 07:45:00,Mucunzá,male,subadult,-40.89249,-3.82470,0,0
2023-04-22_0919_00172,2023-04-22 09:19:00,Maria Moura,female,adult,-40.89370,-3.82682,0,0
2023-03-07_0801_MVI_1238,2023-03-07 08:01:00,Mucunzá,male,subadult,-40.89237,-3.82454,0,0
2023-04-22_0944_00177,2023-04-22 09:44:00,Maria Moura,female,adult,-40.89307,-3.82641,0,0
2023-04-22_1001_00181,2023-04-22 10:01:00,Maria Moura,female,adult,-40.89295,-3.82635,0,1
2022-10-31_0823_MVI_7333,2022-10-31 08:23:00,Maria Bonita,female,adult,-40.89520,-3.82593,0,0
2022-10-31_0839_MVI_7334,2022-10-31 08:39:00,Maria Bonita,female,adult,-40.89521,-3.82625,0,0
2023-04-22_1052_00186,2023-04-22 10:52:00,Maria Moura,female,adult,-40.89248,-3.82606,0,0
2023-06-09_1139_MVI_4368,2023-06-09 11:39:00,Baleia,female,adult,-40.89178,-3.82701,0,0
2023-06-09_1155_MVI_4372,2023-06-09 11:55:00,Baleia,female,adult,-40.89195,-3.82682,0,0
2023-06-09_1255_MVI_4379,2023-06-09 12:55:00,Baleia,female,adult,-40.89179,-3.82560,0,1
2023-06-09_1310_MVI_4385,2023-06-09 13:10:00,Baleia,female,adult,-40.89205,-3.82582,0,1
2023-06-09_1325_MVI_4390,2023-06-09 13:25:00,Baleia,female,adult,-40.89200,-3.82580,0,1
2023-04-22_1108_00189,2023-04-22 11:08:00,Maria Moura,female,adult,-40.89234,-3.82599,0,0
2023-06-09_1424_MVI_4394,2023-06-09 14:24:00,Baleia,female,adult,-40.89293,-3.82629,0,1
2023-06-09_1448_MVI_4400,2023-06-09 14:48:00,Baleia,female,adult,-40.89357,-3.82673,0,0
2023-04-22_1124_00192,2023-04-22 11:24:00,Maria Moura,female,adult,-40.89228,-3.82586,0,0
2023-06-09_1503_MVI_4405,2023-06-09 15:03:00,Baleia,female,adult,-40.89368,-3.82679,0,0
2023-04-22_1143_00195,2023-04-22 11:43:00,Maria Moura,female,adult,-40.89141,-3.82493,0,0
2023-06-09_1519_MVI_4411,2023-06-09 15:19:00,Baleia,female,adult,-40.89368,-3.82685,0,0
2023-06-09_1535_MVI_4414,2023-06-09 15:35:00,Baleia,female,adult,-40.89457,-3.82762,0,1
2023-04-22_1202_00198,2023-04-22 12:02:00,Maria Moura,female,adult,-40.89165,-3.82502,0,0
2023-06-10_0805_MVI_4420,2023-06-10 08:05:00,Chicó,male,adult,-40.89307,-3.82608,0,0
2023-04-22_1344_00203,2023-04-22 13:44:00,Maria Moura,female,adult,-40.89872,-3.82668,0,0
2023-06-10_0821_MVI_4425,2023-06-10 08:21:00,Chicó,male,adult,-40.89246,-3.82598,0,1
2023-06-10_0843_MVI_4428,2023-06-10 08:43:00,Chicó,male,adult,-40.89204,-3.82546,0,1
2023-04-22_1409_00207,2023-04-22 14:09:00,Maria Moura,female,adult,-40.89986,-3.82624,0,0
2023-06-10_0857_MVI_4433,2023-06-10 08:57:00,Chicó,male,adult,-40.89206,-3.82554,0,1
2023-04-22_1430_00210,2023-04-22 14:30:00,Maria Moura,female,adult,-40.90072,-3.82552,0,0
2023-04-22_1454_00214,2023-04-22 14:54:00,Maria Moura,female,adult,-40.90098,-3.82535,0,0
2023-04-22_1537_00218,2023-04-22 15:37:00,Maria Moura,female,adult,-40.90142,-3.82543,0,0
2023-04-22_1555_00221,2023-04-22 15:55:00,Maria Moura,female,adult,-40.90138,-3.82557,0,0
2023-04-23_1350_MVI_2420,2023-04-23 13:50:00,Chicó,male,adult,-40.89950,-3.82631,0,0
2023-04-23_1405_MVI_2423,2023-04-23 14:05:00,Chicó,male,adult,-40.90002,-3.82592,0,0
2023-04-23_1424_MVI_2427,2023-04-23 14:24:00,Chicó,male,adult,-40.90052,-3.82561,0,0
2023-04-23_1440_MVI_2435,2023-04-23 14:40:00,Chicó,male,adult,-40.90077,-3.82544,0,1
2023-04-23_1455_MVI_2439,2023-04-23 14:55:00,Chicó,male,adult,-40.90085,-3.82531,0,1
2023-04-23_1523_MVI_2444,2023-04-23 15:23:00,Chicó,male,adult,-40.90077,-3.82508,0,0
2023-04-23_1538_MVI_2449,2023-04-23 15:38:00,Chicó,male,adult,-40.90087,-3.82525,0,0
2023-04-23_1611_MVI_2453,2023-04-23 16:11:00,Chicó,male,adult,-40.90147,-3.82537,0,0
2023-02-21_0926_MVI_0572,2023-02-21 09:26:00,Canjica,male,subadult,-40.89515,-3.82680,0,1
2023-02-21_0941_MVI_0579,2023-02-21 09:41:00,Canjica,male,subadult,-40.89515,-3.82682,0,1
2023-02-21_0956_MVI_0584,2023-02-21 09:56:00,Canjica,male,subadult,-40.89522,-3.82680,0,1
2023-02-21_1011_MVI_0588,2023-02-21 10:11:00,Canjica,male,subadult,-40.89525,-3.82677,0,0
2023-02-21_1026_MVI_0595,2023-02-21 10:26:00,Canjica,male,subadult,-40.89526,-3.82668,0,1
2023-02-21_1041_MVI_0598,2023-02-21 10:41:00,Canjica,male,subadult,-40.89514,-3.82670,0,0
2023-02-21_1056_MVI_0604,2023-02-21 10:56:00,Canjica,male,subadult,-40.89529,-3.82680,0,0
2023-02-21_1112_MVI_0608,2023-02-21 11:12:00,Canjica,male,subadult,-40.89561,-3.82682,0,0
2023-02-21_1158_MVI_0616,2023-02-21 11:58:00,Canjica,male,subadult,-40.89698,-3.82733,0,0
2023-02-21_1213_MVI_0619,2023-02-21 12:13:00,Canjica,male,subadult,-40.89709,-3.82735,0,0
2023-02-21_1228_MVI_0622,2023-02-21 12:28:00,Canjica,male,subadult,-40.89735,-3.82731,0,0
2023-02-21_1249_MVI_0630,2023-02-21 12:49:00,Canjica,male,subadult,-40.89795,-3.82698,0,0
2023-02-21_1303_MVI_0634,2023-02-21 13:03:00,Canjica,male,subadult,-40.89822,-3.82687,0,0
2023-02-21_1436_MVI_0643,2023-02-21 14:36:00,Canjica,male,subadult,-40.90004,-3.82635,0,0
2022-10-31_0911_MVI_7337,2022-10-31 09:11:00,Maria Bonita,female,adult,-40.89489,-3.82636,0,0
2022-10-31_0931_MVI_7338,2022-10-31 09:31:00,Maria Bonita,female,adult,-40.89468,-3.82675,0,0
2022-10-31_0944_MVI_7341,2022-10-31 09:44:00,Maria Bonita,female,adult,-40.89462,-3.82698,0,0
2022-10-31_0956_MVI_7344,2022-10-31 09:56:00,Maria Bonita,female,adult,-40.89461,-3.82687,0,0
2022-10-31_1016_MVI_7345,2022-10-31 10:16:00,Maria Bonita,female,adult,-40.89458,-3.82689,0,0
2022-10-31_1033_MVI_7346,2022-10-31 10:33:00,Maria Bonita,female,adult,-40.89432,-3.82695,0,0
2022-10-31_1052_MVI_7348,2022-10-31 10:52:00,Maria Bonita,female,adult,-40.89369,-3.82711,0,0
2022-10-31_1120_MVI_7349,2022-10-31 11:20:00,Maria Bonita,female,adult,-40.89351,-3.82684,0,0
2022-10-31_1134_MVI_7350,2022-10-31 11:34:00,Maria Bonita,female,adult,-40.89352,-3.82667,0,0
2022-10-31_1156_MVI_7351,2022-10-31 11:56:00,Maria Bonita,female,adult,-40.89337,-3.82650,0,0
2022-10-31_1225_MVI_7353,2022-10-31 12:25:00,Maria Bonita,female,adult,-40.89315,-3.82639,0,0
2022-10-31_1245_MVI_7354,2022-10-31 12:45:00,Maria Bonita,female,adult,-40.89338,-3.82636,0,0
2022-10-31_1305_MVI_7355,2022-10-31 13:05:00,Maria Bonita,female,adult,-40.89340,-3.82626,0,0
2022-10-31_1337_MVI_7361,2022-10-31 13:37:00,Maria Bonita,female,adult,-40.89310,-3.82617,0,0
2022-10-29_0815_MVI_7364,2022-10-29 08:15:00,Cuscuz,male,adult,-40.89494,-3.82728,0,0
2022-10-29_0830_MVI_7366,2022-10-29 08:30:00,Cuscuz,male,adult,-40.89481,-3.82715,0,0
2022-10-29_0845_MVI_7367,2022-10-29 08:45:00,Cuscuz,male,adult,-40.89481,-3.82714,0,0
2022-10-29_0906_MVI_7369,2022-10-29 09:06:00,Cuscuz,male,adult,-40.89405,-3.82699,0,1
2022-10-29_1342_MVI_7372,2022-10-29 13:42:00,Cuscuz,male,adult,-40.89888,-3.82647,0,0
2022-10-29_1357_MVI_7374,2022-10-29 13:57:00,Cuscuz,male,adult,-40.89838,-3.82647,0,0
2022-10-29_1412_MVI_7375,2022-10-29 14:12:00,Cuscuz,male,adult,-40.89880,-3.82648,0,0
2022-10-29_1434_MVI_7378,2022-10-29 14:34:00,Cuscuz,male,adult,-40.89842,-3.82621,0,0
2022-10-28_0725_MVI_7322,2022-10-28 07:25:00,Tapioca,female,adult,-40.89499,-3.82739,0,0
2022-10-28_0740_MVI_7324,2022-10-28 07:40:00,Tapioca,female,adult,-40.89485,-3.82718,0,0
2022-10-28_0903_MVI_7329,2022-10-28 09:03:00,Tapioca,female,adult,-40.89331,-3.82661,0,0
2022-10-28_0922_MVI_7330,2022-10-28 09:22:00,Tapioca,female,adult,-40.89286,-3.82643,0,1
2022-10-28_1038_MVI_7333,2022-10-28 10:38:00,Tapioca,female,adult,-40.89172,-3.82556,0,1
2022-10-28_1053_MVI_7336,2022-10-28 10:53:00,Tapioca,female,adult,-40.89176,-3.82529,0,0
2022-10-28_1212_MVI_7340,2022-10-28 12:12:00,Tapioca,female,adult,-40.89176,-3.82503,0,0
2022-10-28_1230_MVI_7343,2022-10-28 12:30:00,Tapioca,female,adult,-40.89194,-3.82555,0,1
2022-10-28_1314_MVI_7348,2022-10-28 13:14:00,Tapioca,female,adult,-40.89268,-3.82630,0,1
2022-10-28_1430_MVI_7351,2022-10-28 14:30:00,Tapioca,female,adult,-40.89296,-3.82637,0,0
2022-10-28_1600_MVI_7356,2022-10-28 16:00:00,Tapioca,female,adult,-40.89523,-3.82634,0,0
2022-10-28_1615_MVI_7359,2022-10-28 16:15:00,Tapioca,female,adult,-40.89553,-3.82630,0,1
2023-04-24_0954_00226,2023-04-24 09:54:00,Conceição,female,adult,-40.89287,-3.82673,0,0
2023-04-24_1012_00234,2023-04-24 10:12:00,Conceição,female,adult,-40.89302,-3.82689,0,1
2023-04-24_1031_00242,2023-04-24 10:31:00,Conceição,female,adult,-40.89314,-3.82705,0,0
2023-04-24_1047_00246,2023-04-24 10:47:00,Conceição,female,adult,-40.89310,-3.82714,0,0
2023-04-24_1110_00254,2023-04-24 11:10:00,Conceição,female,adult,-40.89285,-3.82706,0,0
2023-04-24_1134_00263,2023-04-24 11:34:00,Conceição,female,adult,-40.89225,-3.82683,0,0
2023-04-24_1153_00269,2023-04-24 11:53:00,Conceição,female,adult,-40.89181,-3.82639,0,0
2023-04-24_1210_00273,2023-04-24 12:10:00,Conceição,female,adult,-40.89169,-3.82603,0,0
2023-04-24_1226_00276,2023-04-24 12:26:00,Conceição,female,adult,-40.89165,-3.82558,0,0
2023-04-24_1244_00280,2023-04-24 12:44:00,Conceição,female,adult,-40.89188,-3.82524,0,0
2023-02-20_0816_MVI_0474,2023-02-20 08:16:00,Conceição,female,adult,-40.89566,-3.82619,0,1
2023-02-20_0832_MVI_0477,2023-02-20 08:32:00,Conceição,female,adult,-40.89523,-3.82589,0,0
2023-02-20_0848_MVI_0480,2023-02-20 08:48:00,Conceição,female,adult,-40.89524,-3.82570,0,0
2023-02-20_0905_MVI_0484,2023-02-20 09:05:00,Conceição,female,adult,-40.89486,-3.82545,0,0
2023-02-20_0925_MVI_0487,2023-02-20 09:25:00,Conceição,female,adult,-40.89421,-3.82537,0,0
2023-02-20_1150_MVI_0499,2023-02-20 11:50:00,Conceição,female,adult,-40.89293,-3.82691,0,1
2023-02-20_1208_MVI_0506,2023-02-20 12:08:00,Conceição,female,adult,-40.89301,-3.82678,0,0
2023-02-20_1227_MVI_0514,2023-02-20 12:27:00,Conceição,female,adult,-40.89277,-3.82660,0,0
2023-02-20_1348_MVI_0525,2023-02-20 13:48:00,Conceição,female,adult,-40.89292,-3.82685,0,1
2023-02-20_1506_MVI_0537,2023-02-20 15:06:00,Conceição,female,adult,-40.89718,-3.82740,0,0
2023-02-20_1522_MVI_0541,2023-02-20 15:22:00,Conceição,female,adult,-40.89729,-3.82756,0,0
2023-02-20_1547_MVI_0547,2023-02-20 15:47:00,Conceição,female,adult,-40.89802,-3.82696,0,0
2023-02-20_1604_MVI_0550,2023-02-20 16:04:00,Conceição,female,adult,-40.89832,-3.82636,0,0
2023-02-20_1620_MVI_0553,2023-02-20 16:20:00,Conceição,female,adult,-40.89899,-3.82581,0,0
2023-02-20_1640_MVI_0559,2023-02-20 16:40:00,Conceição,female,adult,-40.89943,-3.82544,0,0
2023-02-24_0825_MVI_0711,2023-02-24 08:25:00,Maria Bonita,female,adult,-40.89261,-3.82527,0,0
2023-02-24_0842_MVI_0715,2023-02-24 08:42:00,Maria Bonita,female,adult,-40.89251,-3.82514,0,0
2023-02-24_0927_MVI_0719,2023-02-24 09:27:00,Maria Bonita,female,adult,-40.89201,-3.82322,0,0
2023-04-26_1303_MVI_2470,2023-04-26 13:03:00,Tapioca,female,adult,-40.89274,-3.82636,0,0
2023-02-24_0943_MVI_0722,2023-02-24 09:43:00,Maria Bonita,female,adult,-40.89206,-3.82318,0,0
2023-04-26_1320_MVI_2475,2023-04-26 13:20:00,Tapioca,female,adult,-40.89300,-3.82625,0,0
2023-03-07_0857_MVI_1248,2023-03-07 08:57:00,Mucunzá,male,subadult,-40.89247,-3.82534,0,0
2023-02-24_1056_MVI_0726,2023-02-24 10:56:00,Maria Bonita,female,adult,-40.89233,-3.82494,0,0
2023-04-26_1335_MVI_2478,2023-04-26 13:35:00,Tapioca,female,adult,-40.89304,-3.82640,0,0
2023-02-24_1114_MVI_0730,2023-02-24 11:14:00,Maria Bonita,female,adult,-40.89263,-3.82523,0,0
2023-02-24_1146_MVI_0735,2023-02-24 11:46:00,Maria Bonita,female,adult,-40.89326,-3.82576,0,0
2023-03-07_0917_MVI_1252,2023-03-07 09:17:00,Mucunzá,male,subadult,-40.89253,-3.82535,0,0
2023-02-24_1205_MVI_0739,2023-02-24 12:05:00,Maria Bonita,female,adult,-40.89387,-3.82624,0,0
2023-02-24_1229_MVI_0744,2023-02-24 12:29:00,Maria Bonita,female,adult,-40.89542,-3.82647,0,1
2023-02-24_1244_MVI_0748,2023-02-24 12:44:00,Maria Bonita,female,adult,-40.89527,-3.82656,0,0
2023-02-24_1304_MVI_0752,2023-02-24 13:04:00,Maria Bonita,female,adult,-40.89579,-3.82682,0,1
2023-02-24_1320_MVI_0755,2023-02-24 13:20:00,Maria Bonita,female,adult,-40.89629,-3.82679,0,0
2023-02-24_1336_MVI_0761,2023-02-24 13:36:00,Maria Bonita,female,adult,-40.89663,-3.82699,0,0
2023-04-28_1015_00295,2023-04-28 10:15:00,Tapioca,female,adult,-40.89243,-3.82619,0,1
2023-02-24_1350_MVI_0764,2023-02-24 13:50:00,Maria Bonita,female,adult,-40.89720,-3.82727,0,0
2023-02-24_1423_MVI_0768,2023-02-24 14:23:00,Maria Bonita,female,adult,-40.89816,-3.82688,0,0
2023-02-24_1435_MVI_0772,2023-02-24 14:35:00,Maria Bonita,female,adult,-40.89877,-3.82662,0,0
2023-02-24_1452_MVI_0776,2023-02-24 14:52:00,Maria Bonita,female,adult,-40.89973,-3.82632,0,0
2023-02-24_1516_MVI_0780,2023-02-24 15:16:00,Maria Bonita,female,adult,-40.90025,-3.82586,0,0
2023-04-28_1026_MVI_2486,2023-04-28 10:26:00,Tapioca,female,adult,-40.89236,-3.82616,0,1
2023-04-28_1043_MVI_2489,2023-04-28 10:43:00,Tapioca,female,adult,-40.89216,-3.82617,0,0
2023-04-28_1059_MVI_2492,2023-04-28 10:59:00,Tapioca,female,adult,-40.89215,-3.82608,0,0
2023-07-05_1206_MVI_5411,2023-07-05 12:06:00,Maria Moura,female,adult,-40.89155,-3.82497,0,1
2023-07-05_1222_MVI_5415,2023-07-05 12:22:00,Maria Moura,female,adult,-40.89172,-3.82521,0,0
